id,trigger,conditions,script,text,options,notes
dspBlurb_villain,dsp_blurb,$voice == villain,,"""鉴于我们已经互相信任，我就直说了：在 $dsp_marketName 上搞出一些麻烦会对我的计划有帮助，你能帮我瘫痪那里的 $dsp_industry 吗？酬劳是不会少的。""",,
dspOfferOption,dsp_option,,,,dsp_start:询问瘫痪 $dsp_industry 一事的细节,
dspBlurbBar,dsp_blurbBar,,,某个黑道大佬懒洋洋地躺在一个小隔间里，从旁边那些盯着任何胆敢靠近的人的保镖就可以看出来，恐怕在那能接到的不是什么好工作。,,
dspOfferOptionBar,dsp_optionBar,,,,dsp_startBar:看看隔间里的黑道大佬会让你搅什么浑水,
dspOfferTextBar,DialogOptionSelected,$option == dsp_startBar,$missionId = dsp,"当你靠近时，一个接受过生化改装的暴徒拦住了你，脸上挂着无机感十足的笑容，仿佛因为自己终于可以揍人而感到十分开心。一直跟着你的一个保镖则感觉这就是自己受雇于你的理由，快步走了过来。

你的人有着更好的战斗技巧，而对方只是在接受非正规生化改装后徒有凶相的暴徒罢了。

隔间里，一阵轻快的掌声响起。""精彩的表演，干得漂亮。尽管我看多了血腥斗殴，这次我还是连酒都忘了喝一口。""然后对方对暴徒说：""你！退下 —— 舰长，过来吧。""","dsp_startBar2:继续
contact_declineBarNoContinue:拒绝",
dspOfferTextBar2,DialogOptionSelected,$option == dsp_startBar2,,"$personName 喜欢谈论$himOrHerself 自己的事，并且对这样做不需要他人的意见一事感到很满足，这个 ""他人"" 可以是其他旁听的暴徒，也可以是你。

谈话最终转到了你和对方的保镖之间的对峙。""似乎你在经营舰队方面很有自己的一套，""$heOrShe说，谈论间几乎没有碰$hisOrHer的饮料。

第二杯咖啡摆在了你面前，你礼貌地啜了一口以免自己忘了这玩意儿。""十分干练的保镖，非常专业。或许也有很高的薪水？""$HeOrShe挑起了眉毛，在你能做出回应之前继续说道。""我正需要这些。你看 —— 大部分的强盗、土匪以及海盗，他们过于草率，把事情搞得一团糟，声势浩大但虎头蛇尾。""

""看起来，你，""$heOrShe说，""可以为我做点什么。""","dsp_startBar3:继续
contact_declineBarNoContinue:拒绝",
dspOfferTextBar3,DialogOptionSelected,$option == dsp_startBar3,"Highlight $dsp_disruptDays $dsp_dist $dsp_reward $dsp_marines
Call $dsp_ref showMap ""目标：$dsp_marketName ""","""我需要你的陆战队。瘫痪 $dsp_marketName 上的 $dsp_industry 至少 $dsp_disruptDays 天。那离这里 $dsp_dist 光年 —— 你知道那是哪里。这不是屠杀任务，也不是恐怖行动，只是生意相关，做的利索点。当行动目标意识到和平合作更为明智的时候，更多的利润就来了，不是吗？""

$HeOrShe摆出了一副认真的模样，好像在细细斟酌自己该为这个任务给出怎样的报酬好。"" $dsp_reward 星币。""

你估计你需要大约 $dsp_marines 名陆战队员来完成这个任务。","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
dspOfferTextContact,DialogOptionSelected,$option == dsp_start,"$missionId = dsp
Highlight $dsp_dist $dsp_disruptDays $dsp_reward $dsp_marines
Call $dsp_ref showMap ""目标：$dsp_marketName ""","""Like I said,"" $heOrShe says, ""I require operation of the $dsp_industry $dsp_marketOnOrAt $dsp_marketName, $dsp_dist light-years away, disrupted for at least-"" $heOrShe furrows $hisOrHer brow, considering. Then, with cold indifference, says ""$dsp_disruptDays days. That should do it. If you carry out this task for me, I would reward you with $dsp_reward credits.""

""So you can make an informed decision, here's tac-intel."" $HeOrShe taps $hisOrHer datapad and soon you have a very competent recon overview on $dsp_marketName. You estimate that you'd need around $dsp_marines marines to carry off this raid.","contact_accept:接受
contact_decline:拒绝",
# disruption raid finished,,,,,,
dspRaidFinished,DialogOptionSelected,"$market.dsp_raidedTargetIndustry score:1000
$option == mktRaidResult
Call $market.dsp_ref updateData","unset $market.dsp_raidedTargetIndustry
$market.dsp_completed = true 0
Call $market.dsp_ref updateStage",该任务已按照 $dsp_personName 的要求完成，无论那人打算开始对对方进行什么敲诈或恐吓，这下应该有效得多了。,mktRaidResult:继续,
,,,,,,
# Tactically bombard colony,,,,,,
taboBlurb,tabo_blurb,,,"""STRATCOM 需要一支非常规部队对 $tabo_marketName 进行战术轰炸，我认为你应该是干这事的合适人选。""",,
taboOfferOption,tabo_option,,,,tabo_start:询问战术轰炸任务的细节,
taboBlurbBar,tabo_blurbBar,,,"一个穿着整洁制服坐在隔间里的高级官员和你对上了目光。对方的副官走向了你，""我的上司想和你商量一件事，$PlayerSirOrMadam，若是方便的话。""",,
taboOfferOptionBar,tabo_optionBar,,,,"tabo_startBar:过去看看那个高级官员想和你 ""商量"" 什么",
taboOfferTextBar,DialogOptionSelected,$option == tabo_startBar,"$missionId = tabo
Highlight $tabo_dist $tabo_reward $tabo_fuel
Call $tabo_ref showMap ""目标：$tabo_marketName """,""" $playerName 舰长，""$heOrShe在你走近时严肃地点点头，""你可是名声在外。""

$HeOrShe抿了一口水晶杯里的无色液体，然后轻触了几下$hisOrHer的数据平板，私人力场隔绝了声音，领域外的景象也变得模糊了起来。

""我需要一支精锐但不在编制内的舰队，以对 $tabo_dist 光年外的 $tabo_marketName 进行战术轰炸。如果你能按照相关指示执行任务，$tabo_reward 星币将会汇到你的账户内。""

一只手拿着杯子，$faction $rank 又操作了几下数据平板，然后将它滑向了你。屏幕上显示着驻军人数，布防状况之类详细的情报。你查看了报告后估计你需要大约 $tabo_fuel 燃料来进行轰炸。$rank 注视着你，当你抬头时，对方扬起眉毛。""接这任务吗？""","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
taboOfferTextContact,DialogOptionSelected,$option == tabo_start,"$missionId = tabo
Highlight $tabo_dist $tabo_reward $tabo_fuel
Call $tabo_ref showMap ""目标：$tabo_marketName ""","""我奉命雇佣一支非正规舰队，对 $tabo_dist 光年外的 $tabo_marketName 进行战术轰炸。我们知道你以前的工作都完成得很出色，也因此相信你能出色地完成这项任务，""$heOrShe说，""我们还拨出了 $tabo_reward 星币来作为你的酬劳。""

$HeOrShe轻触$hisOrHer的数据平板，共享的情报信息出现在了你的显示器上。你简要地浏览着情报，根据任务参数估计你需要大约 $tabo_fuel 燃料来执行轰炸任务。

$personLastName $rank 挥手划走了战术情报，看着你，""那么，你的决定是？""","contact_accept:接受
contact_decline:拒绝",
# tactical bombardment finished,,,,,,
taboBombardmentFinished,DialogOptionSelected,"$market.tabo_bombardedColony score:1000
$option == mktBombardResult","unset $market.tabo_bombardedColony
$market.tabo_completed = true 0
Call $market.tabo_ref updateStage","$name 填满了你舰桥上的战术显示屏，四散的中空图标显示出了被解决的目标。很快最后一个目标的图标出现，你的任务完成了。

你轻轻挥了挥手，战术显示器上的图像消失。四散的全息噪点以你的$shipOrFleet为中心点，向外围快速重聚成了导航界面。",mktBombardResult:继续,
# Patrol encounter at some point afterwards,,,,,,
TABOPatrolHail1,TABOPatrolHail,,$entity.ignorePlayerCommRequests = true,"""你可别指望轰炸了 $entity.tabo_marketName 后没人会给出响应，"" $rank 大胆地说。""现在准备战斗吧！""","cutCommLink2:""如有不便，敬请谅解。""
cutCommLink:保持沉默",
TABOPatrolHailLuddic,TABOPatrolHail,$faction.id == luddic_church,$entity.ignorePlayerCommRequests = true,"""你的下半辈子会因为对 $entity.tabo_marketName 进行这样的毁灭而受到审判。""这位 $rank 说着，双手紧握，充满虔诚。""愿上天指引我的手，让我为你带来判决！""","cutCommLink2:""如有不便，敬请谅解。""
cutCommLink:保持沉默",
TABOPatrolHailLuddicPath,TABOPatrolHail,$faction.id == luddic_path,$entity.ignorePlayerCommRequests = true,"""恶魔摩洛克的肮脏奴仆！""左径分子喊道，""上天正对我微笑，只因我的圣途已将我指引到你身边。我将挥舞卢德的正义铁锤，重击并粉碎你的舰队！""","cutCommLink2:""你真的有读过卢德的布道辞吗？""
cutCommLink:保持沉默",
TABOPatrolHailTriTachyon,TABOPatrolHail,$faction.id == tritachyon,$entity.ignorePlayerCommRequests = true,"速子科技 $rank 露出的表情给人感觉像是$heOrShe闻到了什么难闻的味道。""这种...对公司财产的肆意破坏是对我们底线的直接攻击。我向你保证，你这个海盗，你这个土匪！你会付出双倍的代价！""","cutCommLink2:""那将会是我与 速子科技 做的最大的一笔生意。""
cutCommLink:保持沉默",
TABOPatrolHailPirates,TABOPatrolHail,$faction.id == pirates,$entity.ignorePlayerCommRequests = true,"""你惹怒了老大，""海盗咆哮道。""你炸了老大的东西，还以为你能逃脱惩罚吗？没有人得罪了老大之后还能活着。""","cutCommLink2:""我得承认，哪怕是现在我也觉得我能逃脱惩罚。""
cutCommLink:保持沉默",
,,,,,,
# Security Codes mission,,,,,,
secoBlurb,seco_blurb,,,"""我这里有最新的 $seco_faction 设施安全码。这些代码可以在进行地面行动时为你带来巨大优势。""",,
secoOfferOption,seco_option,,,,seco_start:询问 $seco_faction 的安全码,
secoBlurbBar,seco_blurbBar,,,酒吧里，一个鬼鬼祟祟的$seco_manOrWoman正在摆弄着一个电子设备，对方在转身离开前给了你一个严肃但意味深长的眼神。,,
secoOfferOptionBar,seco_optionBar,,,,seco_startBar:去和摆弄电子设备的鬼鬼祟祟$seco_manOrWoman聊天,
secoOfferTextBar,DialogOptionSelected,$option == seco_startBar,"$missionId = seco
SetTextHighlightColors $seco_factionColor h
SetTextHighlights $seco_faction $seco_price
DoCanAffordCheck $seco_price contact_acceptBar","你假装在看菜单，$seco_manOrWoman放下电子设备，说$seco_heOrShe看见你的$shipOrFleet了，""你看起来像是会用到最新的 $seco_faction 设施安全码的人，""$seco_heOrShe眨了眨眼。

""一旦你用了这玩意儿，他们就会更改所有密码。不过那足够了，在适当的时候让安全系统瘫痪...""$HeOrShe停了下来，让你自己体会下半句：它会为你让地面行动中占有显著优势。""你必须得尽快使用，""$heOrShe耸了耸肩，""这些代码大概一个月更换一次，没什么特殊情况的话。""

$seco_manOrWoman说价格是 $seco_price 星币，这可比你手中菜单上的东西贵得多。","contact_acceptBar:买下安全码
contact_declineBarNoContinue:拒绝",
secoOfferTextContact,DialogOptionSelected,$option == seco_start,"$missionId = seco
SetTextHighlightColors $seco_factionColor h h
SetTextHighlights $seco_faction $seco_price $seco_days
DoCanAffordCheck $seco_price contact_accept","$HeOrShe阴森森地点了点$hisOrHer的头：""我的一个 '朋友' 获得了一些安全码，它们可以让你在任何一次地面行动中占据上风 —— 当然，只要用了一次，对方就会立即改掉密码。我打算用 $seco_price 星币卖掉它们。必须为我的朋友承担风险，当然也包括合理的转售费。""在 $seco_days 天内使用安全码都是可以的。","contact_accept:买下安全码
contact_decline:拒绝",
secoPostAccept,ContactPostAccept,$missionId == seco,"RemoveCommodity credits $seco_price
Call $seco_ref repSuccess
Call $seco_ref addContacts",,,
# Patrol encounter at some point afterwards,,,,,,
SECOPatrolHail,SECOPatrolHail,,$entity.ignorePlayerCommRequests = true,"""We don't know how you got our codes,"" the $theFactionLong $personRank says, seething, ""But I find such subterfuge a personal affront to my honor as a warrior. My orders are simply to hunt you down and destroy you, but know that I consider this a duel between an officer and an unscrupulous coward.""

""Prepare your $shipOrFleet for combat, captain,"" $heOrShe spits. ""Let us see how you do in a fair fight.""","cutCommLinkNoText2:嘟囔一些关于信息安全的东西
cutCommLinkNoText:保持沉默",
,,,,,,
# Ship Hijacking mission,,,,,,
hijackBlurb,hijack_blurb,,,"""我制定了份万无一失的计划，可以从当地轨道的仓库中偷走一艘军用飞船。但先前谈好的买家放弃了交易。因此我可以把这些信息转卖给你，让你自己完成这项计划。""",,
hijackOfferOption,hijack_option,,,,hijack_start:询问关于偷取军用飞船的计划,
hijackBlurbBar,hijack_blurbBar,,,一个穿着动力盔甲内衬，长相彪悍的 $hijack_manOrWoman 正喝着刺鼻的酒，用凶狠的眼神恐吓任何试图靠近的人。,,
hijackOfferOptionBar,hijack_optionBar,,,,hijack_startBar:和穿着动力装甲内衬长相彪悍的$hijack_manOrWoman谈谈,
hijackOfferTextBar,DialogOptionSelected,$option == hijack_startBar,$missionId = hijack,"你走了过去，冷静地面对着对方那令人生畏的目光。那个$hijack_manOrWoman对你的冷静报以大笑，带着一股呛眼睛的酒味邀请你坐在$heOrShe身边。""我喜欢你，""$heOrShe对着酒吧里的人大喊，但被无视了，""你不是个孬种！""

你这位新交的好朋友一直在满嘴跑火车，但你惊讶地发现$heOrShe实际上比$heOrShe看上去的样子要聪明得多，因为$heOrShe在吹牛的时候看似不经意地发问刺探了你的背景和能力。

$heOrShe放轻了嗓门，但始终用双眼警戒着四周：""我坦率地说吧，舰长。你进退有度，这我很欣赏。不知道你想不想和我一起干一票。""$HeOrShe咧开嘴微笑，露出了满嘴的钛合金牙。""要细说吗？""","hijack_startBar2:""说吧。""
contact_declineBarNoContinue:拒绝",
hijackOfferTextBar2,DialogOptionSelected,$option == hijack_startBar2,Highlight $hijack_price $hijack_marines,"""在一个守卫薄弱的轨道船坞里，有一艘 $hijack_hull $hijack_designation 正在吃灰。我制定了一个偷船的计划，但最初的赞助商临阵退缩了。就像我之前说的，胆小鬼。做了这么多准备，不去干就太浪费了，对吧？但一艘星际飞船对我没有任何用处。""

""机库的结构图、安全码、警卫轮值表，应有尽有。我甚至会亲自参加行动，这样你或许能放心一些。""

""我的开价是 $hijack_price 星币，没有商量的余地。你将需要准备至少 $hijack_marines 名陆战队员来让这任务顺利执行。我不认为会有积极的抵抗，但我们依然需要警惕每一个安保人员，免得被某些想逞英雄的人搞出乱子。你干不？""","hijack_lookBar:询问目标舰船的细节
contact_declineBarNoContinue:拒绝",
hijackOfferTextContact,DialogOptionSelected,$option == hijack_start,"$missionId = hijack
SetTextHighlights $hijack_price","""有一艘 $hijack_hull $hijack_designation 在一个没什么守卫的轨道船坞里吃灰。可能是什么征用单据搞错了之类的原因吧。所有的资料我都有，机库的结构图、安全码、警卫轮值表之类。我甚至会亲自参加行动，省得你觉得我耍花样。""

""我的开价是 $hijack_price 星币，没有商量的余地。你要准备至少 $hijack_marines 个陆战队员给我搞定这个计划。我觉得不会有什么像样的抵抗，但我们还是要确保压制所有守卫，免得被某些想逞英雄的人搞出乱子。你怎么想？""","hijack_look:询问那艘战舰的细节
contact_decline:拒绝",
hijackBarLookAtFreighter,DialogOptionSelected,$option == hijack_lookBar,"Call $hijack_ref showShip
DoCanAffordCheck $hijack_price hijack_op1
FireBest HijackNotEnoughMarines","$hijack_manOrWoman 在$hijack_hisOrHer的破旧 TriPad 上轻触了几下，目标舰船的相关数据就出现在了上面。""很能飞的家伙，不是吗？""","hijack_op1:同意
contact_declineBarNoContinue:拒绝",
hijackLookAtFreighter,DialogOptionSelected,$option == hijack_look,"Call $hijack_ref showShip
DoCanAffordCheck $hijack_price hijack_op1 false
FireBest HijackNotEnoughMarines","$personName 轻触了几下手中的电子设备，将目标舰船的相关数据分享给你。""看看吧。""$heOrShe说。","hijack_op1:同意
contact_decline:拒绝",
HijackNotEnoughMarines,HijackNotEnoughMarines,$player.marines < $hijack_marines,SetEnabled hijack_op1 false,你没有足够的陆战队员来执行这次任务。,,
hijackOperation1,DialogOptionSelected,$option == hijack_op1,,"让两支队伍乘坐伪装成民用后勤无人机的穿梭机溜进轨道船坞非常简单。一颗出现得很不是时候的小陨石的撞击导致船坞里的基础通讯系统失灵了，然后一位拥有完整安全权限的 ""某人"" 的失误重置了机库的电力系统，使内部传感器和过时了几个世纪的门锁失去了作用。

你精心挑选的陆战队员们打了警卫一个措手不及。",hijack_op2:继续,
hijackOperation2,DialogOptionSelected,$option == hijack_op2,"RemoveCommodity credits $hijack_price
AddShip $hijack_member
Call $hijack_ref repSuccess
Call $hijack_ref addContacts",你在全息影像上看到 $personName 正透过$hisOrHer的数据平板咧嘴笑着，同时拉动了手动的停靠闸。你的新船从机库夹具中挣脱了出来，它全副武装的新船员们在主能源系统上线后开始操作舰桥控制台。,hijack_op3:继续,
hijackOperation3Bar,DialogOptionSelected,"$option == hijack_op3
$hijack_barEvent",,"你回到酒吧，与 $personName 畅饮着对方喜欢用来庆祝的烈酒。

""真有趣，舰长！只要你愿意，我随时都可以和你一起再偷一艘船。""$heOrShe的声音大得周围的人都能听见，但他们还是聪明地装出没听见的样子。",contact_acceptBarNoText:继续,
hijackOperation3NotBar,DialogOptionSelected,"$option == hijack_op3
!$hijack_barEvent",,"在新船加入你的舰队后，你和 $personName 一起看着行动报告。

""一切按计划进行。""$HeOrShe笑得像个老海盗，""总有一天我们会再一起干一票的。""",contact_acceptNoText:继续,
,,,,,,
# Jailbreak mission,,,,,,
jabrBlurb1,jabr_blurb,,,"""我想讨论对某个人的非必要监禁，以及可能采取什么措施来解决这个问题。""",,
jabrOfferOption1,jabr_option,,,,"jabr_start:询问具体要怎么解决 ""监禁"" 问题",
jabrBlurbBar1,jabr_blurbBar,,,在阴暗的角落里，一个抽着大烟的$jabr_manOrWoman引起了你的主意。,,
jabrOfferOptionBar1,jabr_optionBar,,,,jabr_startBar:走向那个抽大烟的$jabr_manOrWoman,
jabrOfferTextBar1,DialogOptionSelected,$option == jabr_startBar,"$missionId = jabr
SetTextHighlightColors h h h h $jabr_factionColor
Highlight $jabr_marketName $jabr_dist $jabr_reward $jabr_marines $jabr_marketFaction
Call $jabr_ref showMap ""目标：$jabr_marketName ""","The $jabr_manOrWoman looks you over as you approach. After a moment, $jabr_heOrShe seems satisfied and slides a cheap datapad across the table. It displays a personnel file and the schematics of a secure facility.

In a quiet voice $jabr_heOrShe explains, ""I need an extract of the subject from, ah, unjust confinement $jabr_marketOnOrAt $jabr_marketName, $jabr_dist light-years away. My benefactor offers a payment of $jabr_reward credits to secure the subject's liberation."" The $jabr_manOrWoman awaits your reply, eyes visible only as two constellations of reflected light.

You skim the schematics; they're thorough. You estimate that around $jabr_marines marines would be required to carry off this operation. Assaulting $jabr_marketFactionArticle $jabr_marketFaction prison could also have an impact on your reputation; measures can be taken to reduce identifiability, but they can't completely avert official suspicion.","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
jabrOfferTextContact1,DialogOptionSelected,$option == jabr_start,"$missionId = jabr
SetTextHighlightColors h $jabr_factionColor h
Highlight $jabr_dist $jabr_marketFaction $jabr_reward $jabr_marines
Call $jabr_ref showMap ""目标：$jabr_marketName ""","""I would simply like you to extract the subject from confinement on $jabr_marketOnOrAt $jabr_marketName, located $jabr_dist light-years away. Doing it quietly would be preferable, but sometimes these matters escape our control. Try not to offend the $jabr_marketFaction too much; it would draw unwanted attention. Once you liberate the subject, you will receive $jabr_reward credits to your accounts.""

""I suspect that they're expecting a break attempt, so I acquired this."" $HeOrShe taps at a TriPad and your corresponding system receives detailed reports on the troop deployments and infiltration defenses of $jabr_marketName. A quick review suggests that you'd need around $jabr_marines marines to carry off the operation.","contact_accept:接受
contact_decline:拒绝",
# interaction with target market,,,,,,
jabrOpenMarket1,OpenInteractionDialog,"$market.jabr_target score:1000
Call $market.jabr_ref updateData
!$jabr_addedRaidObjective","AddRaidObjective genericIcon ""实施越狱行动"" $jabr_danger 3000 JABRRaidFinished
$jabr_addedRaidObjective = true 0
FireBest OpenInteractionDialog",,,
jabrRaidFinished1,JABRRaidFinished,Call $market.jabr_ref updateData,"$market.jabr_needToReturn = true
Call $market.jabr_ref updateStage","The target is disheveled, and looks to have gone some time without sleep. They have one of those perfectly ordinary faces; just another tech, clerk, or laborer that passes by on the transport tube. All that trouble, for this?

""Thank you captain,"" they give a wan smile as your guards lead them to a secure compartment, ""I'm expected home now, I'm sure.""",,
jabrBarEventAdd,AddBarEvents,"$market.jabr_target score:1000
Call $market.jabr_ref updateData","AddBarEvent jabr_barEvent ""跟那个点了一杯叫 '囚犯' 的酒的顾客谈谈"" ""一个顾客大声点了一杯叫 '囚犯' 的东西并冲你笑了笑""",,,
jabrBarEventSel,DialogOptionSelected,$option == jabr_barEvent,"SetStoryOption jabr_storyOptionBar general ""与这位叛变者商量释放囚犯的事""
Highlight $jabr_storyCost
DoCanAffordCheck $jabr_storyCost jabr_storyOptionBar false","你走近那位面带微笑的顾客，对方转过身来，但眼睛依旧紧紧地盯着墙上展示的菜单，这时吧台上出现了一种有些奇特的饮品。

""可供选择的手段很多，$playerName，"" 对方唐突而刻意地这么说道。""并非每个人的所求都完全一致的。有些人心中十分不满，但出于礼貌而没有大声说出来。"" 对方的目光闪过了门口，然后投向了全息显示屏上有关 $jabr_marketName 上领导干部的新闻。

""也许你会喜欢我手上的东西？""对方长长地啜饮了一口，""这东西挺贵的，因为还有其他人也非常想得到它。价格是 $jabr_storyCost 星币。""","jabr_storyOptionBar:贿赂微笑的顾客以获得囚犯
jabr_backToBar:返回酒吧",
jabr_barStoryOptionFromBar,DialogOptionSelected,$option == jabr_storyOptionBar,"RemoveCommodity credits $jabr_storyCost
$market.jabr_needToReturn = true
Call $market.jabr_ref updateStage
RemoveBarEvent jabr_barEvent
BarCMD returnFromEvent true","你叫来酒保，点了杯 '多选一'。

顾客的脸上又出现了微笑。向全息显示屏点了点头，""上面这位朋友可真尴尬。""

你在安全通讯频道中与设施安保人员对上了暗号，并协商接头地点。对方承诺在下一次轮班开始之前交付目标。没等多久，当双手仍然被绑着的囚犯被从阴暗的维修通道中推到你面前时，你几乎和他一样惊讶。那位顾客在舱门重新密封之前倾身向你点了点头。

你们在公民识别网络标记出身份之前迅速离开了。",jabr_continue1:继续,
jabr_barReturnToBar,DialogOptionSelected,$option == jabr_backToBar,BarCMD returnFromEvent false,,,
# returned with target,,,,,,
jabrMissionReturn1,PickGreeting,"$jabr_returnHere score:1000
Call $jabr_ref updateData
FireBest GenericMissionReturn","ShowPersonVisual
$jabr_completed = true
Call $jabr_ref updateStage",你 TriPad 的铃声响起，通知你首席安全官已经交出了囚犯，对方现在自由了，也许吧。,contact_pickAnotherGreeting:继续,
,,,,,,
# Dead Drop mission,,,,,,
ddroBlurb1,ddro_blurb,,,"""我需要递送一个包裹，目的地必须保密。很简单的任务。""",,
ddroOfferOption1,ddro_option,,,,ddro_start:询问秘密运输任务的细节,
ddroBlurbBar1,ddro_blurbBar,,,在酒吧的一角，不少看起来生活水平不高的人在和一个潇洒的$ddro_manOrWoman碰头后几乎立刻就跑开了。对方似乎在发号施令。,,
ddroOfferOptionBar1,ddro_optionBar,,,,ddro_startBar:看看那个潇洒的$ddro_manOrWoman在做什么,
ddroOfferTextBar1,DialogOptionSelected,$option == ddro_startBar,"$missionId = ddro
Highlight $ddro_dist $ddro_reward
Call $ddro_ref showMap ""目的地：$ddro_systemName ""","$ddro_manOrWoman注意到了你的接近。""你也想参与这桩生意，对吗？""$heOrShe刚说完，就被你的大胆给逗乐了。

""先来个简单的活吧，就算你脑袋被辐射烤焦了也能办到。不过...""$heOrShe遗憾地耸了耸肩，""很多人就是因为不能遵守指示，才落得个被丢出气闸的下场，想起来还挺可惜的。""$HeOrShe突然哈哈大笑，如同这是个很棒的笑话那般。

""将东西送到 $ddro_dist 光年外的 $ddro_systemName。""$HeOrShe麻利地从外套里翻出了一个 TriPad，而上面正显示着 $ddro_aOrAnThing。""就这玩意儿。报酬是 $ddro_reward 星币。记住交货的时候不要被人看见，更不要走漏风声。""","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
ddroOfferTextContact1,DialogOptionSelected,$option == ddro_start,"$missionId = ddro
Highlight $ddro_dist $ddro_reward
Call $ddro_ref showMap ""目标：$ddro_systemName ""","$PersonName looks you over silently for a moment, then nods, seemingly satisfied.

""I don't want any questions, it's a simple task. Deliver this item to the specified location in $ddro_systemName, $ddro_dist light-years away. Don't be seen making the drop, and don't tell anyone about it. The reward is $ddro_reward credits."" $HeOrShe taps at $hisOrHer datapad and your display is overlaid with $ddro_aOrAnThing. 

""That is all there is to it. Do you accept my terms?""","contact_accept:接受
contact_decline:拒绝",
# dead drop - node interaction,,,,,,
ddroPrintHostilesText,OpenInteractionDialog,"$ddro_target score:1000
IsSeenByAnyFleet
Call $ddro_ref updateData",ShowDefaultVisual,你的$shipOrFleet最近刚被侦测到或者正在被跟踪，现在递交物品到指定位置是非常不明智的。,defaultLeave:离开,
ddroObjectInteraction,OpenInteractionDialog,"$ddro_target score:1000
Call $ddro_ref updateData",ShowDefaultVisual,"导航技师向你告知，你的$shipOrFleet已经到达由 $ddro_personName 提供的坐标位置。$ddro_thing 已经被小心地安置到了货运无人机的机械臂上，随时准备投放。

执行按钮在你的命令界面上轻轻地闪烁。","ddro_scan:把货扔到稳定轨道上
defaultLeave:离开",
ddroObjectScan,DialogOptionSelected,$option == ddro_scan,"$ddro_completed = true
Call $ddro_ref updateStage","舱门打开，货运无人机伸长它的机械臂，然后轻轻地松开了物品。

任务完成了，无论 ""那东西"" 是什么。",defaultLeave:离开,
,,,,,,
# Blueprint Intel,,,,,,
sitmBlurb1,sitm_blurb,,,"""我的一个线人告诉了我 $sitm_aOrAnItem 的位置。我愿意在价格合适的前提下与你分享这个信息。""",,
sitmBlurb1_villain,sitm_blurb,$voice == villain,,"我的一个线人告诉了我 $sitm_aOrAnItem 的位置。但目前我不需要它，所以我愿意在价格合适的情况下与你分享得到它的机会。""",,
sitmOfferOption1,sitm_option,,,,sitm_start:询问 $sitm_item 的位置,
sitmBlurbBar1,sitm_blurbBar,,,一个衣着浮夸的$manOrWoman从你身边挤了过去，请了整个酒吧一轮酒。那家伙在自己没披挂整齐的拾荒套装上摆显着各种搜刮来的小玩意儿。,,
sitmOfferOptionBar1,sitm_optionBar,,,,sitm_startBar:感谢那个衣着浮夸的$manOrWoman请的酒,
sitmOfferTextBar1,DialogOptionSelected,$option == sitm_startBar,"$missionId = sitm
Highlight $sitm_price
DoCanAffordCheck $sitm_price sitm_contact_acceptBar false","""我在庆祝！""$HeOrShe靠了过来，""新发现。""$HeOrShe举起$hisOrHer的饮品，转过身笑嘻嘻地说，""继续喝吧，庆祝我的好运！""人们对这种自我祝酒的热情并不高，但依然有一群下班了的太空船员大呼小叫着。

$HeOrShe在太空船员们尖叫时喝下了饮料，然后看向你。""你看起来像是航行经验丰富的人，""$heOrShe又一次压低了$hisOrHer的声音。我知道 $sitm_aOrAnItem 的位置，$sitm_price 星币卖给你。只要带着你的$shipOrFleet过去，你就能拿走它。我也想去，但我舍不得离开文明世界。""

$HeOrShe轻敲着$hisOrHer的空饮料杯，目光寻找着酒保。""感兴趣吗？""$heOrShe漫不经心地问道。","sitm_contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
sitmContactMissionAcceptBar,DialogOptionSelected,$option == sitm_contact_acceptBar,"BarCMD accept $missionId
FireBest ContactPostAccept
BarCMD returnFromEvent true","你付了钱后，$manOrWoman就找借口离开了。当你查看对方提供的目标所在位置时，酒保端着第二杯酒过来了，还叹了口气。""提醒你一下，朋友，这不是$heOrShe第一次这么干了。我想你不是唯一一个有藏宝图的人。""",,
sitmOfferTextContact1,DialogOptionSelected,$option == sitm_start,"$missionId = sitm
Highlight $sitm_price
DoCanAffordCheck $sitm_price contact_accept false","$HeOrShe思考了一会儿，然后冷冷地说，""有件事我得告诉你，这种线人，他们不是完全可靠的。不要误解我的意思，我对所提供的信息的有效性很有信心 —— 我想说的是他们可能会把相同的数据卖给多个利益相关方。所以如果你要接受，你得准备好和其他寻宝者打交道。""

""目标所在位置的价格是 $sitm_price，十分合理。你觉得呢？""","contact_accept:接受
contact_decline:拒绝",
