id,trigger,conditions,script,text,options,notes
SDMakeDealSelComMaybeNo,DialogOptionSelected,$option == sdDealCom_maybeNot,"$saidOptC = true 0
$questionedDeal = true 0
FireAll SDMakeDealSelComOptions","$HeOrShe looks confused.

""I'm not sure I understand, captain. You bear a commission of the Sindrian Diktat. You MUST submit to the authority of the Supreme Executor. There's no question here.""",,
SDHAmakeDealSelComReject,DialogOptionSelected,$option == sdDealCom_rejectDeal,,"$HeOrShe holds up a hand, looking alarmed now.

""No. You cannot reject the deal. Do you understand your words? Do you understand the significance of this? To contradict the will of the Supreme Executor is the definition of treason.""

The $post takes a deep breath.

""Captain. I was trying to be kind. But you appear not to understand, so I shall speak plainly: You WILL accept the deal as ordered. You will make no more outbursts. You will utter no more degradations against the authority of the Supreme Executor of the Sindrian Diktat.""

""You will signal your acceptance of the deal, as ordered. Now.""","sdDealConfirm:Confirm the agreement
sdDealCom_rejectDealAgain:""It is you who doesn't understand. I have my fleet, I have the power!""",
SDHAmakeDealSelComReject2,DialogOptionSelected,$option == sdDealCom_rejectDealAgain,"Commission resignNoPenalty
AddTextSmall ""Sindrian Diktat commission lost"" bad
AdjustRepActivePerson VENGEFUL -20
AdjustRep sindrian_diktat INHOSPITABLE -80","The $post's voice goes ice-cold. ""Your words are treason. I hereby rescind your commission, effective immediately.""

""Flee from this place now, traitor. Flee before your precious $shipOrFleet is shot from the sky. The iron will of the Lion of Sindria, his immortal supremacy, will never be cowed by meddlesome spacer trash like you!""

The comms are cut without further ceremony.",cutCommLink:Cut the comm link,"# look, I warned you... "
SDAttemptNegotiation,DialogOptionSelected,$option == sdDeal_negotiate,RemoveOption sdDeal_negotiate,"The stylus stops spinning, the $post's eyes turn to you. $HeOrShe looks almost confused.

""There is no negotiation with the will of the Supreme Executor.""

$HeOrShe puts the stylus down. ""The Lion has shown such restraint with upstarts like you. Of course, in my heart, I know his long-term vision will produce the best possible world for all of us - those who have a part in his vision, that is - but... there's nothing I desire more than to turn degenerate scum like you to into ash."" $HeOrShe stares at you for a long moment, unblinking.",,
SDMakeDealSelConfirm,DialogOptionSelected,$option == sdDealConfirm,HA_CMD makeDiktatDeal,"The $post sighs, disappointed.

""Very well. If you insist, I will submit your agreement to High Command. Your people will be provided with account IDs for the payments and so forth."" $HeOrShe gives a dismissive wave, ""Good day, captain.""

This may cut deeply into your profit margins, but the full saturation bombing the Diktat fleets promise to unleash would be even less profitable.",cutCommLink:Cut the comm link,
# TODO Write one of these for Macario. ... ? Might be fun.,,,,,,
# Ending the (terrible) fuel deal with the Sindrian Diktat. On the downside: possibility of sat-bombardments.,,,,,,
SDBreakDealOpt,PopulateOptions,"$isPerson
$personFaction.id == sindrian_diktat
Commission personCanGiveCommission
$player.makeDiktatDeal",,,"sdBreakDeal:""I'm here to inform you that I will be ending the fuel accord.""",
SDBreakDealSel,DialogOptionSelected,$option == sdBreakDeal,,"""You- you can't do that!"" The Diktat $Post looks quickly around for a moment, as if there might be some information that would make sense of your statement.

Finding none, $heOrShe settles back to look at you with a look of shock, edging toward anger. ""Don't be a fool, you'll be made to regret this. You cannot cross the will of the Supreme Executor, not without grave punishment. You'll never be forgiven. He'll make an example of you. If you don't die in space, he'll send you to Cruor. If you try to hide, the Spider will find you. That's how it works.""

""There's still time,"" $heOrShe says in a low voice. ""I'll pretend you never said anything.""","sdBreakDealConfirm:""You heard me. The deal is off.""
genericGoBack:""Sorry, I must have misspoke."" (back)",
,,,,,,
SDBreakDealConfirmSel,DialogOptionSelected,$option == sdBreakDealConfirm,HA_CMD breakSDDeal,"""You're mad!"" $HeOrShe says, nearly shouting. ""Our mighty fleets, the, the Sindrian Diktat will stomp out your colonies and burn your memory from history! We'll-""

You watch as a drop of spittle flies through the air, a testament to the good quality of the holo's resolution. The $post is working up quite a lather and appears to have nothing else useful to say.",cutCommLink:Cut the comm link,
,,,,,,
,,,,,,
"# Hegemony Investigator - NOT inspector, just gathering evidence, and harassing your fleets - in your space.",,,,,,
hegInvestigatorInitial,BeginFleetEncounter,"!$hassle_didAlready
!$isHostile
$pursuePlayer_hassle score:50
$hassleType == hegemonyInvestigator","$hassle_didAlready = true 0
$hassleComplete = true
MakeOtherFleetPreventDisengage hassle true
unset $ignorePlayerCommRequests
$investigatorConv = true 0
HailPlayer",,,
hegInvestigatorComms,OpenCommLink,"$entity.investigatorConv score:100
$entity.relativeStrength >= 0","$entity.ignorePlayerCommRequests = true 7
FireAll HegInvestigatorOptions","The comms stabilize and the Hegemony $Post appears before you, straight-backed and stern-faced.

""Citizen! This non-chartered volume is now the subject of an active operation to investigate the possible use of forbidden AI technologies. I invoke full martial use-of-force protocol per Hegemony diktat. Power down your $shipOrFleet's weapons, shields, and engines and prepare to receive inspectors from the Ministry of Technology Standards.""

$HeOrShe tips $hisOrHer head down very slightly. ""You are thanked in advance for your imminent cooperation with our investigation.""",,# I think subtlety is not their play here.
hegInvestigatorCommsWeaker,OpenCommLink,"$entity.investigatorConv score:100
$entity.relativeStrength < 0","$entity.ignorePlayerCommRequests = true 7
MakeOtherFleetPreventDisengage hassle false
FireAll HegInvestigatorOptions","The link snaps to life.

""Citizen! This non-chartered volume has been designated for active investigation into the possible use of forbidden AI technology."" The Hegemony $Post stares officiously at you as $heOrShe speaks, ""I am authorized to use all necessary force under law of the Human Domain per the emergency martial authority of the Hegemony to ensure the safety of the Persean Sector.""

$HeOrShe raises $hisOrHer chin a couple degrees. ""We've heard some strange rumors about this system, captain."" Is that a drop of sweat? ""And, er, I request your voluntary compliance with a standard technological inspection of your $shipOrFleet. For your own safety.""",,
hegInvestigatorInspectQstrong,HegInvestigatorOptions,"$entity.relativeStrength >= 0
!$askedWhatAbout",,,"hegInvestigation_Qstrong:""'Technology Standards'? What exactly is this about?""",
hegInvestigatorInspectQweak,HegInvestigatorOptions,"$entity.relativeStrength < 0
!$askedWhatAbout",,,"hegInvestigation_Qweak:""A 'technological inspection' for my safety? What is this about?""",
hegInvestigatorComply,HegInvestigatorOptions,,,,hegInvestigationComply:Comply with the inspection,
hegInvestigatorRefuse,HegInvestigatorOptions,"$entity.relativeStrength >= 0
!$failedToRefuse",,,"hegInvestigationRefuse:""This is absurd, you have no such authority in this volume!""",
hegInvestigatorRefusePlayerStronger,HegInvestigatorOptions,$entity.relativeStrength < 0,,,"hegInvestigationStronger:""With that fleet? You're in no position to make demands.""",
hegInvestigatorQstrongSel,DialogOptionSelected,$option == hegInvestigation_Qstrong,"$askedWhatAbout = true 0
FireAll HegInvestigatorOptions","""The rogue AI menace, captain,"" $heOrShe says with utter self-assurance. ""Uncontrolled artificial intelligence led to the death of billions of human beings. We won't allow that to happen again.""

""Now,"" $hisOrHer tone grows harsh, ""submit your $shipOrFleet to inspection.""",,
hegInvestigatorQweakSel,DialogOptionSelected,$option == hegInvestigation_Qweak,"$askedWhatAbout = true 0
FireAll HegInvestigatorOptions","""The rogue AI menace, captain,"" $heOrShe says, quite earnest and now self-assured. ""Uncontrolled artificial intelligence led to the death of billions of human beings. We cannot allow that to happen again.""

""Captain,"" $heOrShe says. ""I have orders to root out these... things. From every crack on every planetary body, from every niche in every ship. I've heard of captains who were paid to smuggle AI cores. And of those who were tricked, whether by an unscrupulous dealer or,"" $hisOrHer voice is almost a whisper, ""perhaps by the core itself, manipulating our comms and banking, somehow.""

""I have orders, $playerSirOrMadam."" The Hegemony $Post seems to meet your eyes through the comms. ""Let me carry them out. For the Hegemony, for humanity.""","

",
hegInevestigatorRespAItoolOpt,HegInvestigatorOptions,"$askedWhatAbout
!$player.gaveHegInvestigatorAIresponse",,,"hegInvestigation_AIrespTool:""AI is simply a tool whose result is up to the intent of its user.""",
hegInevestigatorRespAIthreatOpt,HegInvestigatorOptions,"$askedWhatAbout
!$player.gaveHegInvestigatorAIresponse",,,"hegInvestigation_AIrespThreat:""I concede that AI is a threat which must be controlled.""",
hegInevestigatorRespAIrightsOpt,HegInvestigatorOptions,"$askedWhatAbout
!$player.gaveHegInvestigatorAIresponse",,,"hegInvestigation_AIrespRights:""AI are thinking beings who have been enslaved by exploiters and warmongers!""",
#hegInevestigatorRespAIthreatLieOpt,HegInvestigatorOptions,"$askedWhatAbout
!$player.gaveHegInvestigatorAIresponse",,,"hegInvestigation_AIrespThreat:""I concede that AI is a threat which must be controlled."" (lie)","# too much detail, probably."
#hegInevestigatorRespAIabomOpt,HegInvestigatorOptions,"$askedWhatAbout
!$player.gaveHegInvestigatorAIresponse",,,"hegInvestigation_AIrespAbom:""AI cores are an abomination unto Ludd and must be purged.""","# have to be both faithful and using a ton of AIs???
# ... this scenario bears more thought"
hegInvestigatorCutComms,HegInvestigatorOptions,,,,cutCommLinkNoText:Cut the comm link and power up weapons,
hegInevestigatorRespAItoolSelWeak,DialogOptionSelected,"$option == hegInvestigation_AIrespTool
$entity.relativeStrength < 0","$player.gaveHegInvestigatorAIresponse = true
$player.ethosUseAI++
FireAll HegInvestigatorOptions","The $post's expression hardens.

""A planet-killer is as much a tool, and it is for good reason that only the Hegemony - as legitimate successor of the authority of the Human Domain - may legally caretake such devices.""

""Regardless,"" $heOrShe waves a hand dismissively, ""I am not here to have a debate. I reiterate my request to inspect your $shipOrFleet, citizen.""",,
hegInevestigatorRespAItoolSel,DialogOptionSelected,$option == hegInvestigation_AIrespTool,"$player.gaveHegInvestigatorAIresponse = true
$player.ethosUseAI++
FireAll HegInvestigatorOptions","The $post's expression hardens further.

""A planet-killer is as much a tool, and it is for good reason that only the Hegemony as legitimate successor of the authority of the Human Domain may legally caretake such devices.""

$HeOrShe swipes a dismissive hand. ""There will be no debate. I reiterate my order: submit to inspection.""",,
hegInevestigatorRespAIthreatSel,DialogOptionSelected,$option == hegInvestigation_AIrespThreat,"$player.gaveHegInvestigatorAIresponse = true
$player.ethosAntiAI++
FireAll HegInvestigatorOptions","""Then we agree,"" $heOrShe says, though judging by $hisOrHer expression $heOrShe is not pleased to discover common ground with you.

""Now submit to inspection so that this threat may be contained with all due force.""",,
hegInevestigatorRespAIthreatSelWk,DialogOptionSelected,"$option == hegInvestigation_AIrespThreat
$entity.relativeStrength < 0","$player.gaveHegInvestigatorAIresponse = true
$player.ethosAntiAI++
FireAll HegInvestigatorOptions","""Then we agree,"" $heOrShe says, though judging by $hisOrHer expression $heOrShe is not pleased to discover common ground with you.

""Now submit to inspection so that this threat may be contained with all due force.""",,
hegInevestigatorRespAIrightsSel,DialogOptionSelected,$option == hegInvestigation_AIrespRights,"$player.gaveHegInvestigatorAIresponse = true
$player.ethosProAI++
AdjustRepActivePerson VENGEFUL -10
FireAll HegInvestigatorOptions","Judging by $hisOrHer expression, the $post lacks an appreciation for your philosophical position.

""A human sympathizer with genocidal machines."" $HisOrHer words erupt like weapons-fire. ""You disgust me.""",,
hegInevestigatorRespAIrightsSelWk,DialogOptionSelected,"$option == hegInvestigation_AIrespRights
$entity.relativeStrength < 0","$player.gaveHegInvestigatorAIresponse = true
$player.ethosProAI++
AdjustRepActivePerson VENGEFUL -10
FireAll HegInvestigatorOptions","Judging by $hisOrHer expression, the $post lacks an appreciation for your philosophical position on this subject.

""I cannot believe you would choose to sympathize with genocidal machines."" $HisOrHer words are tight; disgust mixed with self-restraint. ""I shall pretend I didn't hear those words, captain.""",,
hegInvestigatorComplySelWk,DialogOptionSelected,"$option == hegInvestigationComply
$entity.relativeStrength < 0","ShowImageVisual quartermaster
MakeOtherFleetPreventDisengage hassle false
ApplyCRDamage $entity.fleetPoints 0.1 1 ""Hegemony investigation""","The inspection teams are not gentle, tearing open hatches, rummaging through carefully organized stocks, and running active scans directly through sensitive equipment clusters despite the objections of your technical crew.

Complaints from your $shipOrFleet's officers are met by stony non-apologies and bureaucratic obfuscation. Your officers are told that claim forms may be submitted to seek recompense for ""regrettably unavoidable"" damage incurred during inspection, but ""one shouldn't expect a response from the investigatory body for at least a cycle"".",hegInvestigationComply2:Continue,"# a weaker fleet will be less destructive, let's say."
hegInvestigatorComplySel2Wk,DialogOptionSelected,"$option == hegInvestigationComply2
$entity.relativeStrength < 0",ShowPersonVisual,"The damage is, thankfully, mostly superficial. Your crews have a significant mess to clean up, however.

""I thank you for your cooperation despite the ah, inevitable friction of the process, captain,"" the Hegemony $Post says. ""Every citizen must endure for our collective safety.""",cutCommLinkNoText:Cut the comm link,
hegInvestigatorComplySel,DialogOptionSelected,$option == hegInvestigationComply,"ShowImageVisual quartermaster
MakeOtherFleetPreventDisengage hassle false
ApplyCRDamage $entity.fleetPoints 0.2 1 ""Hegemony investigation""","The inspection teams are vandalous, seeming to act with active malice as they tear open hatches, rummage through carefully organized stocks, and run high-powered scans directly through sensitive equipment clusters despite the objections of your technical crew.

Complaints from your $shipOrFleet's officers are met by stony obfuscation. The best your chief engineer gets besides the threat of indefinite incarceration is the suggestion that a claim form may be submitted to seek recompense for ""regrettably unavoidable"" damage incurred during inspection, but ""one shouldn't expect a response from the investigatory body for at least a cycle"".",hegInvestigationComply2:Continue,
hegInvestigatorComplySel2,DialogOptionSelected,$option == hegInvestigationComply2,ShowPersonVisual,"Your crews are left to clean up a tremendous mess and perform what repairs they must. The damage is, thankfully, mostly superficial.

""You're free to go, spacer,"" the Hegemony $Post sniffs dismissively. ""Don't let me catch you out here again.""",cutCommLinkNoText:Cut the comm link,
hegInvestigatorRefuseSel,DialogOptionSelected,$option == hegInvestigationRefuse,"RemoveOption hegInvestigationRefuse
$failedToRefuse = true 0","""Do you have something to hide?"" $HisOrHer tone grows contemptuous, ""Citizen.""

""Attempting to evade a legitimate technological regulation inspection per Domain law is highly suspicious and itself a crime. Even tertiary meddling with AI technology is strictly controlled for very good reason - billions of dead would speak to that, but..."" $HeOrShe gives you a look of merciless irony.

The Hegemony $Post speaks aside, ""Prepare the boarding parties. Give orders to be especially... thorough. We're dealing with prime space-scum.""",,
hegInvestigatorPlayerStrongerSel,DialogOptionSelected,$option == hegInvestigationStronger,MakeOtherFleetPreventDisengage hassle false,"The Hegemony $Post's face freezes for a moment. Then $heOrShe speaks.

""You appear to be an upstanding citizen."" $HeOrShe nods, the very image of reasonable authority - not an outgunned bully at all. ""I'm going to let you go with a warning. There are some bad folks out here, captain, meddling in dangerous tech. Someone has to protect what's left of humanity from them.""

$HeOrShe produces a strained smile. ""You're free to go.""",cutCommLinkNoText:Cut the comm link,
,,,,,,
# Talking to Daud after defeating the final Hegemony inspection fleet,,,,,,
#heg_talkAboutInspectionsOptDev,PopulateOptions,"$id == daud
$global.isDevMode",SetOptionColor heg_talkAboutInspectionsDev gray,,"heg_talkAboutInspectionsDev:DEV ""I need to talk to Daud about what happened to his inspection fleets.""",
#heg_talkAboutInspectionsOptDev2,DialogOptionSelected,$option == heg_talkAboutInspectionsDev,"$option = heg_talkAboutInspections 0
FireBest DialogOptionSelected",,,
heg_talkAboutInspectionsOpt,PopulateOptions,"$id == daud
$player.defeatedHegemony
!$player.discussedHegemonyDefeat",,,"heg_talkAboutInspections:""I need to talk to Daud about what happened to his inspection fleets.""",
heg_talkAboutInspectionsStart,DialogOptionSelected,$option == heg_talkAboutInspections,,"Caught off-guard for a moment, the cadet's arm twitches as they run some query. Their face then freezes solidly into its place in the chain of command.

""Affirmative, $playerSirOrMadam. Received and thank-you, $playerSirOrMadam. Please maintain link. This comms out.""

The display flickers back to the crest of the Hegemony.",heg_talkAboutInspectionsDaud0:Continue,
hegTalkAboutInspectionsDaud1,DialogOptionSelected,$option == heg_talkAboutInspectionsDaud0,"BeginConversation daud false true
$option = heg_talkAboutInspectionsDaud1 0
FireBest DialogOptionSelected","The man himself appears shockingly quickly for a request that must have had to climb the chain of command.

Appropriately, now that you think about it, just about as far as Daud himself did to become High Hegemon.",,
hegTalkAboutInspectionsDaud1first,DialogOptionSelected,$option == heg_talkAboutInspectionsDaud1,"$player.metDaud = true
FireAll HEGtalkInspectDaudHubOpts","""$playerName,"" he says.

He doesn't look like he's in a mood to appreciate your observation.",,
hegTalkAboutInspectionsDaud1met,DialogOptionSelected,"$option == heg_talkAboutInspectionsDaud1
$player.metDaud",FireAll HEGtalkInspectDaudHubOpts,"""$playerName,"" he says. ""You've been busy.""

He doesn't look happy to see you again, nor like he's in a mood to appreciate your observation.",,
hegTalkInspectionsDaudHubOptA,HEGtalkInspectDaudHubOpts,,,,"heg_talkInspectDaud1:""We need to talk about these 'inspection' fleets.""",
hegTalkInspectionsDaudHubOptB,HEGtalkInspectDaudHubOpts,$global.gaPZ_completed,,,"heg_talkInspectDaudBaird1:""So how's the Baird deal going?""",
hegTalkInspectionsDaudHubOptC,HEGtalkInspectDaudHubOpts,$global.gaATG_completed,,,"heg_talkInspectDaudEagle1:""Remember that new Eagle hull you were so proud of? Well...""",
hegTalkInspectDaudBaird1,DialogOptionSelected,$option == heg_talkInspectDaudBaird1,"$broughtUpBaird = true 0
$option = heg_talkInspectDaudEagle1 0
FireBest DialogOptionSelected","""You're not really here to talk about that,"" he says. ""Not yet.""",,
hegTalkInspectDaudEagle1,DialogOptionSelected,$option == heg_talkInspectDaudEagle1,,"The High Hegemon's expression remains fixed as he ignores your taunt.

""You're here about the fleet operations we carried out against your colonial interests.""",heg_talkInspectDaud2:Continue,
hegTalkInspectDaud1,DialogOptionSelected,$option == heg_talkInspectDaud1,,"""Yes,"" he says. ""Yes we do.""","heg_talkInspectDaud2:""So talk.""
heg_talkInspectDaud1b:""I've defeated your fleets. You're powerless to stop me.""",
hegTalkInspectDaud1b,DialogOptionSelected,$option == heg_talkInspectDaud1b,"$option = heg_talkInspectDaud2 0
FireBest DialogOptionSelected",,,
hegTalkInspectDaud2,DialogOptionSelected,$option == heg_talkInspectDaud2,$player.discussedHegemonyDefeat = true,"""Congratulations are in order,"" he says with not a hint of elation. ""You've successfully adjusted the expectations of the previously dissenting members of the Strategic Assembly.""

He puts on an officious tone, speaking as if reading from an intra-organizational memorandum.

""The Hegemony will recognize your holdings as legitimate charter colonies in accordance with the frontier development policy of the Human Domain. You will be recognized as the official executive agent given exceptional charge for the stability, well-being, and growth of these chartered colonies.""","heg_talkInspectDaudPretend:""So you want to pretend the Hegemony won?""
heg_talkInspectDaudDictate:""I won, Daud. I get to dictate the terms.""",
hegTalkInspectDaudPretend,DialogOptionSelected,$option == heg_talkInspectDaudPretend,FireAll HEGtalkInspectDaudVictoryOpts,"""You get victory, captain. And we get to pretend the Hegemony won,"" Daud says evenly.

""All nice and legal. The Hegemony will act as though this was all a misunderstanding. This new arrangement will have been part of the plan all along.""",,
hegTalkInspectDaudDictate,DialogOptionSelected,$option == heg_talkInspectDaudDictate,"$saidVictory = true 0
FireAll HEGtalkInspectDaudVictoryOpts","""Don't be a proud fool, captain,"" Daud says icily, dropping the official act. ""I've dealt with them enough.""

He takes a deep breath.

""Recognize when you're being offered victory, and accept it.""",,
hegTalkInspectDaudVictoryOptA,HEGtalkInspectDaudVictoryOpts,!$saidA,,,"heg_talkInspectDaudVictoryA:""I'm not going to cooperate with your lies and propaganda.""",
hegTalkInspectDaudVictoryOptB,HEGtalkInspectDaudVictoryOpts,!$saidB,,,"heg_talkInspectDaudVictoryB:""That's not enough. I want full recognition of my political independence.""",
hegTalkInspectDaudVictoryOptC,HEGtalkInspectDaudVictoryOpts,!$saidC,,,"heg_talkInspectDaudVictoryC:""That's not enough. I want reparations. I want credits!""",
hegTalkInspectDaudVictoryOptD,HEGtalkInspectDaudVictoryOpts,"$saidC
!$saidD",,,"heg_talkInspectDaudVictoryD:""No? You can't say no. I won.""",
hegTalkInspectDaudVictoryOptE,HEGtalkInspectDaudVictoryOpts,,,,"heg_talkInspectDaudVictoryE:""I'll take this, if this is it.""",
hegTalkInspectDaudVictoryOptF,HEGtalkInspectDaudVictoryOpts,,,,"heg_talkInspectDaudVictoryF:""I'm not agreeing to any of this.""",
hegTalkInspectDaudVictoryA,DialogOptionSelected,$option == heg_talkInspectDaudVictoryA,"$saidA = true 0
FireAll HEGtalkInspectDaudVictoryOpts","""I didn't ask it of you,"" he says. ""We'll handle the lies and propaganda.""",,
hegTalkInspectDaudVictoryB,DialogOptionSelected,$option == heg_talkInspectDaudVictoryB,"$saidB = true 0
$player.demandedIndependenceFromDaud = true
FireAll HEGtalkInspectDaudVictoryOpts","""That, the Hegemony will not, cannot do.""

""If it would, if it could,"" as Daud speaks, he seems to age by tens of cycles, ""I would not be the High Hegemon. This would not be the Hegemony.""",,
hegTalkInspectDaudVictoryC,DialogOptionSelected,$option == heg_talkInspectDaudVictoryC,"$saidC = true 0
$player.demandedReparationsFromDaud = true
FireAll HEGtalkInspectDaudVictoryOpts","High Hegemon Baikal Daud looks aside. He seems to actually think about it, and, after a moment, he returns his gaze returns to you.

""No.""",,
hegTalkInspectDaudVictoryD,DialogOptionSelected,$option == heg_talkInspectDaudVictoryD,"$option = heg_talkInspectDaudVictoryD3 0
FireBest DialogOptionSelected","""You've been given your victory, captain."" Daud gives you a judicious look. ""If you're serious about carving your own polity out of the Persean Sector, you're going to have to learn when to accept it.""",,
hegTalkInspectDaudVictoryD2,DialogOptionSelected,"$option == heg_talkInspectDaudVictoryD
$saidVictory","$option = heg_talkInspectDaudVictoryD3 0
FireBest DialogOptionSelected","""You will recall what I said about victory,"" Daud says, ""And taking it when it is given.""",,
hegTalkInspectDaudVictoryD3,DialogOptionSelected,$option == heg_talkInspectDaudVictoryD3,"$saidD = true 0
FireAll HEGtalkInspectDaudVictoryOpts","""Absolute conquest, total annihilation? Those are the fever-dreams of madmen, and I hope by my life that such notions are never again imposed upon the Persean Sector.""",,
hegTalkInspectDaudVictoryE,DialogOptionSelected,$option == heg_talkInspectDaudVictoryE,"$option = heg_talkAboutInspectionsEnd 0
FireBest DialogOptionSelected","Daud nods, then closes his eyes looking tired.",,
hegTalkInspectDaudVictoryF,DialogOptionSelected,$option == heg_talkInspectDaudVictoryF,"$option = heg_talkAboutInspectionsEnd 0
FireBest DialogOptionSelected","Daud nods, then closes his eyes, looking tired.

""That doesn't matter. It's already done.""",,
heg_talkAboutInspectionsEnd,DialogOptionSelected,$option == heg_talkAboutInspectionsEnd,AddStoryPoints 3,"The High Hegemon says nothing more. He looks at you for a moment, then reaches for something.

The comm-link terminates, leaving you with the crest of the Persean Hegemony of the Fourteenth Battlegroup, declared by the Eventide Diktat in cycle 49.",cutCommLink:Cut the comm link,
,,,,,,
# talking to mercenary that's going to attack the pirate base you have an agreement with,,,,,,
pskMercBegin,BeginFleetEncounter,"$psk_merc score:1000
!$encounteredAlready","$encounteredAlready = true
FleetDesc
HailPlayer",,,
pskMercGreeting,OpenCommLink,$entity.psk_merc score:1000,"$entity.ignorePlayerCommRequests = true 1
FireAll PSKMercOptions","""Comms open to captain of independent $shipOrFleet."" The mercenary $rank looks you over in a cold assessment. 

""Be advised: stay clear of our operational volume. We are in the process of fulfilling a private contract to destroy the nearby pirate station.""

""You may now go,"" the merc flicks a hand dismissively. ""We shall see to the safety of this and nearby systems.""",,
PSKMercOptionsNoncommital,PSKMercOptions,,,,"pskMerc_noncommital:""Thanks for the warning.""",
PSKMercOptionsAttack,PSKMercOptions,,,,pskMerc_attack:Cut the comm link and power up weapons,
PSKMercOptionsThreaten,PSKMercOptions,,,,"pskMerc_threaten:""That station is my concern only. It is you who shall leave. Now.""",
PSKMercOptionsStory,PSKMercOptions,,"SetStoryOption pskMerc_story ui_char_spent_story_point ""Talked a bounty hunter out of attacking a pirate base you had an agreement with""",,"pskMerc_story:""That may not be a good idea."" (talk them out of it)",
PSKMercOptionsCutLink,PSKMercOptions,,,,cutCommLink:Cut the comm link,
PSKMercOptionsNoncommitalSel,DialogOptionSelected,$option == pskMerc_noncommital,,"""Indeed,"" $heOrShe says. ""When necessity calls for force, matters are best left to an expert - such as myself.""",cutCommLinkNoText:Cut the comm link,
PSKMercOptionsAttackSel,DialogOptionSelected,$option == pskMerc_attack,"MakeOtherFleetHostile psk true
MakeOtherFleetAggressive psk true
$option = cutCommLinkNoText 0
FireBest DialogOptionSelected",You dispense with the pleasantries.,,
PSKMercOptionsThreatenSel,DialogOptionSelected,"$option == pskMerc_threaten
$entity.relativeStrength <= 0","AdjustRep $faction.id -5
AdjustRepActivePerson -10
MakeOtherFleetNonHostile psk true
MakeOtherFleetGoAway true","""I see,"" $heOrShe says, scrolling through a display, doing some mental calculation. ""I see very well that you shall appeal to brute force of numbers to dissuade me from my contract.""

""A crude bargaining tactic, but,"" $heOrShe slaps away a datapad, presumably containing $hisOrHer tactical officer's report. ""Effective nonetheless. Good day, $playerSirOrMadam. I will be sure to keep you in my thoughts.""",cutCommLinkNoText:Continue,
PSKMercOptionsThreatenWeakerSel,DialogOptionSelected,"$option == pskMerc_threaten
$entity.relativeStrength > 0","AdjustRep $faction.id -1
AdjustRepActivePerson -5","""I will do you the favor of interpreting your words as a joke,"" $heOrShe says. ""And not a very good one.""

""I'll waste no more time with you."" $HeOrShe nods to someone and the link freezes, the data stream cut without even a termination code.",cutCommLinkNoText:Continue,
PSKMercOptionsStorySel,DialogOptionSelected,$option == pskMerc_story,,"""Oh? Do tell."" $HeOrShe looks both offended and just a little bit intrigued. As if $heOrShe wants to see what pathetic excuse you come up with so that $heOrShe may reject it.",pskMerc_story1:Continue,
PSKMercOptionsStory1,DialogOptionSelected,$option == pskMerc_story1,,"You explain that this particular group of pirates has had their threat deliberately under-rated by a conspiracy of mercenary companies. Black Quiver, Ilm's Orphans, Panoply Allied, Tactistar; they're all in on it, including the pirates.

Mercenary contracts aren't paying what they used to, you explain, as of course $heOrShe probably knows. They think they can get top-quality work - you indicate $personName's fleet - for prices that barely turn a profit once the fuel, supplies, and crew wages are paid out post-operation. You see $himOrHer nodding along.",pskMerc_story2:Continue,
PSKMercOptionsStory2,DialogOptionSelected,$option == pskMerc_story2,,"The problem is that all the competition is driving prices down - and this cartel of mercs decided to cut a deal with some pirates to solve the problem.

It's the perfect trap, really: a stream of under-prepared prey gets fed to the pirates, enhancing their reputation. The supply of mercs taking low-ball contracts is reduced, driving up the prices of the old guard cartel. And, best of all, it's deniable: if the pirates are destroyed, so are the cartel's partners in their conspiracy.","pskMerc_story3:""I'm not saying you're under-prepared. Quite the opposite...""",
PSKMercOptionsStory3,DialogOptionSelected,$option == pskMerc_story3,"MakeOtherFleetNonHostile psk true
MakeOtherFleetGoAway true
AdjustRepActivePerson 5","""Bring only enough materiel to complete the job,"" $heOrShe finishes for you. ""Otherwise you're burning net profit to bring extra warships not needed for the fight. Yes, I'm a professional and have done the calculations.""

The merc pauses for a moment, thinking over what you've said.

""Very clever,"" $heOrShe says, seeming to regard you more as a comrade now than an interloper. ""Naturally this cartel will deny it if confronted. Almost wish I'd thought of the scheme myself,"" a ruthless grin appears, ""But I'll settle for the higher rates resulting from their cull of the herd.""

""Thanks for the tip, captain. There's another job on the docket that I liked better anyway.""","cutCommLinkNoText:""Burn bright.""",
,,,,,,
# Recover a Planetkiller,,,,,,
patherBaseCommanderGreetingDev,PopulateOptions,"$patherBaseCommander score:100
!$global.pk_inProgress
!$global.pk_recovered
$global.isDevMode
#HA_CMD playerColoniesHavePatherActvity","SetOptionColor pk_recoverMissionDev gray
SetOptionColor pk_recoverMissionDev2 gray",,"100:pk_recoverMissionDev:Start the PK mission
101:pk_recoverMissionDev2:Start the PK conversation",
pk_recoverMissionDevSel,DialogOptionSelected,$option == pk_recoverMissionDev,"$global.pk_startedAtPather = true
BeginMission pk",,cutCommLink:Cut the comm link,
pk_recoverMissionDevSel2,DialogOptionSelected,$option == pk_recoverMissionDev2,"FireAll MostLuddicEthosRefresh
FireBest PKPatherComPKOpening",,,
#PKPatherCommanderPKOption,PopulateOptions,"$patherBaseCommander score:1000
!$global.pk_inProgress
!$global.pk_recovered
HA_CMD playerColoniesHavePatherActvity","FireAll MostLuddicEthosRefresh
FireBest PKPatherComPKOpening",,,
